,03660196C,03660356C,03660445B,03660447B,03660501B,03660502B,03660555B,03660598B,03660602B,04240076F,04240106F,04240120C,04240151B,05320003B,05320011B,05320012B,05320093C,05320100B,05320102B,05320108C,05320114C,05320119C,05320132B,05320141B,05320143B,05320146B,05320179B,05320184B,05320188B,05320191B,05320196B,05320205B,05320216B,05320217B,05320220B,05320229B,05320232B,05320234B,05320239B,05320243B,05320286B,05320302B,05320328B,05320353C,05320372C,05320381B,05320384B,05320385B,05320388B,05320393B,05320399C,05320410C,05320420B,05320424B,05320425B,05320435B,05320436B,05320444B,05320446B,05320449B,05320452B,05320459B,05420099C,05420129C,05420135C,05420138C,05420145C,05420159C,05420169C,05420180C,05420199C,05420211C,10A,12A,13A,15A,16A,19A,22A,24A,25A,2A,34A,6A,7A,9A,Pt1-baseline,Pt2-baseline,Pt3-baseline,Pt4-baseline,Pt5-baseline,Pt6-baseline,Pt8-baseline,Pt9-baseline,Pt10-baseline,Pt15-baseline,Pt16-baseline,Pt17-baseline
CALML5,0.180270077,0.0,0.0,0.070959762,38.32870292,0.0,0.0,0.025863107,0.0,0.383490986,0.0,0.071981946,0.0,0.0,0.0,0.084584789,0.0,6.161018413,0.0,0.0,0.0,46.29208782,3.650268292,3.381844576,0.0,0.010312759,4.255910576,0.0,0.0,38.7414348,0.0,0.0,0.013125489,0.0,2.527657617,5.727143187,0.0,7.666791551,0.0,0.0,0.0,0.169197827,0.0,1.523788097,0.048814027,0.0,1.18265714,18.80633942,0.339172747,0.0,0.0,0.0,0.0,6.845416942,56.16769445,0.0,0.0,0.0,0.0,9.462678432,0.02284576,0.0,0.0,0.0,0.0,0.022377134,0.157622782,0.0,0.0,8.887218187,0.0,0.0,1.79,0.0,0.11,2.06,0.0,0.0,0.0,0.0,1.29,0.0,0.0,169.39,0.02,0.02,4.25823,0.02575665,540.8395,80.7174,144.0255,2.399,2273.475,0.03537865,2324.36,0.0,0.0,0.0630361
MIR3654,3777.10695,1048.529298,1301.740772,1339.786205,1144.634446,479.0517774,702.1164409,1324.167058,793.7743416,1133.457829,2100.06578,6308.62112,3607.903818,1546.70571,1241.25709,1818.005046,796.4707853,1246.028889,1944.399901,1200.470121,1774.127254,427.4080183,943.0565176,1320.813975,617.5539276,1354.612594,951.1263081,1971.854415,1536.794548,1089.736139,1328.678139,1036.232583,307.364271,1282.174652,1367.484878,929.7491922,1912.164914,1752.354437,1532.71055,869.4023791,3660.588689,480.2625379,2320.122785,1482.101608,1068.645397,1963.547647,1054.067312,1578.3144,1061.391448,2042.054437,954.8649949,1294.891487,1508.037115,1264.193762,1196.064533,1075.686114,750.8689467,2104.895234,1893.502604,1366.726592,1193.625695,602.1716546,29.3463603,1084.131678,1703.613224,1456.175989,3124.990988,805.1250172,759.1658667,933.079493,2673.538388,2175.779105,2.42,0.35,1.23,1.13,2.48,1.52,1.52,0.99,2.02,1.51,0.63,1.72,1.28,2.19,1.9e-12,0.0,0.0,0.0,3.04e-11,9.34e-15,0.0,1.81e-15,0.0,0.0,0.0,1.15e-12
RPS8,309.8493043,142.807627,130.6910458,81.9992897,143.3277825,100.8736566,130.8489916,132.353294,174.5489876,136.3342188,173.0265378,426.6354607,473.5257322,219.6657258,123.5354981,229.6459035,191.158484,240.7004682,226.3168182,153.6672712,251.5909549,101.1384427,128.6864281,163.8552842,131.6710726,122.9517869,84.88058647,144.6084284,247.6524435,114.5308633,138.9287654,182.4425749,71.27084846,145.3202272,267.6046375,96.99433668,303.4840389,270.1043997,243.1594761,106.8800023,373.7985885,94.60678485,147.2186081,132.0443438,128.5562062,207.1740309,257.9347663,193.1961375,251.178347,295.5984569,172.7145301,170.9598807,209.8878504,180.5222502,165.3573421,144.4818158,76.22162723,191.523829,312.8093941,172.6774045,74.54445158,162.1015467,0.0,202.2460511,179.8380909,152.620431,288.8464973,94.14521842,69.39865277,126.6678857,395.7579308,153.9597506,1307.15,1700.17,1230.68,693.92,1757.3,1480.65,1490.96,1072.33,1211.52,1331.98,2841.88,1674.81,1233.51,2167.33,2063.62,2285.425,2354.855,2006.57,1091.33,1436.453333,1134.73,1847.265,1631.72,3490.07,1269.83,921.3293333
RPS10,100.4154664,111.8401651,71.84773196,85.93017574,48.09996251,40.48679064,65.82897975,112.0961131,42.82885212,54.78081584,147.6806881,378.9103447,242.398372,74.29150712,84.19530177,296.2167014,72.68413979,100.0117679,116.4812128,69.3883928,75.10816708,34.46368488,49.68196691,72.10412132,31.48903503,86.15129023,57.61189427,113.1039887,90.31202335,46.70297737,76.35592047,90.38642877,75.99085566,43.96427417,100.0818765,36.00228973,175.611679,107.5523201,70.65950455,40.4638349,252.4246041,64.55414473,132.6729278,122.0346476,116.3295954,143.8163121,128.0153398,85.6265605,63.15388846,159.6214981,68.9716812,79.47518567,101.8739286,56.83576671,58.55353871,80.63039819,38.13520586,76.63588865,80.79557425,146.4694742,131.6074667,93.48712898,1.867495655,103.1298078,76.51326337,66.02434313,98.56854671,47.44218755,42.93948982,59.22166553,218.782789,154.6849045,574.47,1733.68,965.2,353.77,1385.01,974.38,1091.28,874.9,850.17,862.33,2110.51,1062.5,759.15,3186.09,1771.285,2072.41,1615.68,1232.285,1586.58,1302.163333,1589.255,2315.31,1738.665,3275.405,2676.716667,655.7923333
RPS11,3106.2982,1349.975791,1690.747985,1560.610146,1441.711253,829.1917076,1025.460876,1385.721007,1470.550565,1297.556593,1447.606326,2912.655612,4712.025721,2042.147262,1042.232965,2322.218567,2051.714943,1783.966635,2151.137167,959.2322711,2148.205845,859.5306433,1353.764195,2121.476493,973.1836269,917.6898482,851.8545206,1250.331335,2312.370143,1044.912848,1668.88917,2363.87187,692.0649526,848.8942935,1694.422398,1331.875972,1992.556839,2343.044358,1864.658994,1026.863801,2334.954,835.3231467,1336.914128,1624.801566,1271.348036,2056.344355,1323.609367,1562.787312,2092.432388,1412.224137,1619.407278,2930.332894,2107.119645,1647.481532,1542.716215,1446.058642,862.3868876,2041.369076,1779.944794,2067.752031,1050.738469,1145.963502,30.52748316,1812.020654,1670.045465,1384.789033,1835.448289,1036.100853,694.6044506,1445.317077,2120.654098,2168.167284,1185.86,2946.28,3023.33,927.7,2273.54,2704.15,1448.63,1270.79,1114.75,1594.23,4114.83,1644.14,2117.73,5185.01,2391.76,1797.485,1945.35,2399.2,2429.63,2184.8,1997.485,2066.485,2645.65,5320.0,2769.733333,1518.57
RPL19,1399.551284,778.0261195,464.6134484,582.7984525,713.1968159,621.8563434,653.4591394,863.9391706,622.7163033,553.0514466,548.4270338,1404.596109,2382.676507,893.1622124,672.5937323,671.012186,850.1615344,622.4592225,954.1857516,774.0419808,524.8908448,390.5006951,431.8560837,754.5441398,454.7889027,413.3967153,459.7007429,350.9473978,704.8435528,593.4882006,1092.865483,847.9837361,173.3062566,622.0782399,1062.821983,593.3808464,1054.831909,933.180165,879.4275903,416.1431136,539.2516901,361.4486867,790.3579177,930.1386588,532.0451499,957.5901916,646.5299398,532.3575237,766.9322352,471.4760764,477.2330342,1033.308433,795.1428062,579.8817588,627.5965034,652.4200898,339.6575197,861.102328,619.1424973,976.2543339,291.0399703,543.7976359,13.13549342,833.5023588,499.3882163,612.130108,1037.053194,274.5914872,373.0449946,613.0308578,803.128279,682.8388115,1973.85,3198.31,2356.43,928.67,1693.24,2155.81,1537.77,1136.38,1332.64,1422.49,4616.96,1868.02,2207.05,3857.35,2792.61,2117.595,2036.42,2071.9,2088.425,1979.44,2149.725,2076.11,2442.695,4358.22,1752.39,1480.58
RPS9,265.9545959,169.8523838,82.7391636,106.5155937,129.351735,98.91470366,122.7671606,111.1819033,91.15614727,146.808857,112.6936226,303.996425,414.0315279,156.8483084,88.84115586,158.8049678,90.8003814,125.7894086,87.53633506,288.5591106,153.9065866,52.0433135,83.58777182,136.1202394,72.39941386,91.24626734,67.02337292,72.7133667,99.53294115,135.3825587,137.1896367,143.3165462,65.05303195,105.5253534,107.7259769,82.86980726,144.9838879,171.0143637,181.935011,79.52989953,187.6883065,55.65371112,95.79240002,113.8685287,112.4220535,163.9495549,101.438714,131.323818,157.4125154,95.37451346,82.10749143,125.2966077,142.7163921,135.7491353,133.8425277,137.5793635,85.80513147,138.9739904,87.06046741,188.2179866,73.01442247,93.93861187,1.409430683,158.9159004,108.9309212,112.7052164,174.124562,95.78941996,112.1651541,139.9388495,364.0888127,83.10666306,536.76,2692.58,1742.79,502.75,990.43,1897.53,816.12,582.87,805.04,930.73,3203.68,817.27,1666.32,2099.97,1576.125,1382.31,1579.92,1311.49,2382.09,1357.546667,1141.905,1426.755,1732.66,3269.68,1719.746667,761.123
SNORA53,632.2980164,1091.033936,450.0507512,554.1009422,540.9184356,493.0234923,569.6186016,1087.627856,698.0966931,1428.334166,2663.785486,1341.91968,2762.269776,380.0997939,872.621,4587.744995,1293.76062,1401.45475,2805.871357,649.1371193,2625.473061,451.6447891,876.0659614,1755.888716,1155.236053,1999.255257,885.8340101,2362.108915,2277.224843,1442.603079,1090.844957,2234.355404,1918.084456,1363.648573,822.7890763,1767.556206,1176.707805,548.0929279,1207.857658,1033.851156,757.9338174,1822.210389,1111.796489,1330.011012,2203.735416,1115.746534,2308.817059,1067.507517,1246.042257,1526.370418,1389.835131,1201.434931,1588.967884,1307.650962,1140.301514,774.4565867,1432.129045,1278.255836,1751.012393,868.1096837,4891.789726,1225.436368,13.14716941,1290.55801,814.2011284,1379.928374,993.6060978,1348.501874,1467.730408,3209.243912,1163.572997,892.057189,0.0,0.37,0.0,0.0,0.0,0.08,0.0,0.0,0.46,0.0,0.17,0.29,0.08,0.3,0.912376,0.162496,2.07249,0.309414,0.987052,0.41818,0.900104,1.759692,0.0,5.26136,0.343173333,0.980019333
DMKN,5.213858225,1.725816687,0.286220999,1.227707157,95.64904826,2.610555665,2.369370616,4.470768712,0.175883995,2.386254724,3.579196137,4.260553003,3.57147453,5.302469235,0.417486734,39.97501766,0.40480128,22.1397912,2.843596904,3.159786423,1.904489776,153.6390591,9.370642959,23.70356291,1.870309332,7.578398627,16.32459024,0.63063778,0.508429668,53.1868049,3.562388577,0.428745768,2.450182299,2.609609213,18.12647992,24.76171191,1.339805672,35.90616353,0.207713141,1.144895403,4.039804122,2.833991647,3.072692207,17.86728662,0.037041829,1.004730009,10.04280925,52.59381403,2.728189936,0.986133182,2.494017354,0.83808086,0.988486824,43.76358413,165.7977197,2.65445457,0.046169819,0.243065752,0.043419477,63.73684659,1.574125121,6.695543452,0.0,9.132339359,1.853291894,0.040753366,0.516714349,0.782912419,0.956090069,47.50113239,0.099223572,1.336415798,38.51,2.45,5.78,2.09,4.35,4.15,2.65,2.96,42.78,5.86,295.98,461.67,7.3,1.38,178.225,1.182745,416.499,151.661,318.114,0.923665333,2283.155,0.17861865,1898.46,24.4337,16.01676667,5.377483333
RPLP0,282.51149,297.1837914,165.2285445,301.4599754,150.2007966,137.7041091,151.908569,152.5431827,112.9883119,193.1289733,193.6474865,595.7745191,785.7920009,249.6842658,154.2682233,208.3957749,111.2570217,195.8679849,264.1099848,236.9823019,490.8179676,128.8094093,132.1608674,157.8122788,72.39719939,121.0367099,160.9830001,236.8618624,205.4588591,256.258777,142.4129951,195.9103584,36.98621666,114.8045156,244.8892776,169.4848787,236.1407074,204.6805492,181.5108696,80.22115595,385.5164789,93.8190754,260.6592632,247.0995995,231.9044749,263.9549325,260.3679575,169.6069569,239.2671606,271.9892626,103.090493,239.8497471,156.5093418,174.351265,230.0365353,239.4763231,84.22755624,181.5149338,105.9769811,283.2436485,204.6095921,304.6357649,2.600310406,174.7029233,138.3986568,401.8020415,323.7394359,146.9867953,183.5313051,192.673633,456.1207114,477.636698,735.24,3330.77,1483.96,528.87,1176.78,1265.32,1659.41,1021.6,1331.97,1357.47,2926.86,1533.86,1857.57,3692.72,1742.525,1918.145,2384.715,1745.935,1722.03,1518.08,1306.03,2166.235,1845.495,1963.69,1957.56,707.8043333
CTSB,28.17961892,87.93189809,115.7952552,44.88403983,58.01992803,54.61389279,80.25520569,107.7901308,67.17199877,172.7984281,68.32993273,26.06617032,37.34450197,112.1092599,103.0520138,47.86060916,34.62936332,58.74102026,19.0496504,34.4865072,97.52970795,51.42394716,44.18311894,147.1337471,15.25783757,32.08803724,1333.515978,46.46519214,29.45841269,69.21991582,114.7943837,78.48377279,25.64108627,35.26753911,133.8554051,44.48933454,32.44824983,82.95407911,75.32854187,130.283074,56.72111114,78.24186888,39.62486486,112.5653384,32.6657608,59.46055943,46.15576025,143.6426332,317.6770873,62.4428919,37.47307797,37.73671866,33.00549464,81.96640313,30.32965277,139.1161409,28.28997973,54.56357476,15.07876613,187.284184,46.11207452,25.34810509,3.600780405,34.10501599,54.91357413,188.541805,119.9677352,157.9882182,29.92081729,364.0045033,119.8130607,79.61678963,304.63,481.12,5918.82,1493.94,201.14,1173.59,2956.96,2530.71,1379.75,4736.55,714.17,1582.71,2330.39,564.42,364.2785,336.192,574.267,536.101,1612.87,354.957,1230.465,286.6855,893.5695,301.1955,620.1656667,1228.526667
HLA-A,132.5241806,407.3451493,166.9513831,165.4922927,320.7421075,513.1543689,315.3604118,1789.59192,456.3177747,524.4066971,191.9894393,121.976218,196.5169677,707.7542587,268.6764164,182.3188219,716.7024204,252.3072575,46.42258566,526.0754352,224.838005,150.882866,263.5344105,469.308695,195.8374531,54.4736365,119.0045104,189.7135824,102.1104368,322.5183489,375.3262842,757.626272,233.9731636,257.1672681,518.7776911,291.8090674,96.36103987,408.3329339,282.9694373,313.4658742,58.80461408,867.823309,58.41215322,319.5124618,692.100974,1423.363227,307.1079353,592.294415,532.2368351,114.024443,415.1387349,82.8405577,496.8038948,260.9287746,233.3920873,503.5243319,215.8070802,40.75682047,47.30735849,917.0698667,1020.687828,464.0961349,10.69591692,381.0669982,176.4945769,807.7271752,291.2104304,365.5483333,107.1154175,444.6809004,479.9605043,430.3093643,722.07,2963.18,3884.81,967.35,488.78,2525.52,1289.44,2997.15,1635.92,947.69,1097.62,1506.12,634.16,783.91,135.407,4.98914,10.84285,205.7885,79.6277,37.46796667,275.0205,7.078895,256.322,11.0618,527.267,281.3273333
RPL29,50.89685698,42.04613933,15.25290239,18.02214605,20.91868332,9.725947829,12.20574824,17.11430629,12.15530134,21.42914525,32.32500807,101.4947506,76.42804822,31.36330141,19.86173394,24.3078429,11.7365953,16.258196,16.08637978,22.46327176,31.11980712,5.663748479,11.63639161,15.23943414,9.075960006,11.88065471,9.430206986,12.34403581,19.63965899,20.01022851,14.34810777,21.41014476,12.3747491,14.40427807,28.69513011,8.184951568,24.66514771,34.24228439,18.11318367,9.795860685,14.73615276,7.483567869,22.0929635,29.04625137,12.61298271,39.00265898,13.98379637,22.58581438,18.14754765,18.70873782,11.43151613,23.84125886,21.52095257,19.15266375,24.74702388,24.74605194,11.80453599,28.88786117,23.07842027,30.99430915,20.93434251,19.37919822,2.364598816,18.77623299,12.75360608,15.65369042,14.66204846,16.36612103,12.86632798,12.02538782,82.85189656,10.01374755,1220.22,3409.5,1270.02,671.76,1221.42,1387.4,981.16,797.35,1068.68,877.82,4285.19,1168.08,1376.76,1713.47,1286.865,1765.945,1547.895,1317.495,1576.285,1539.223333,913.465,1195.09,1652.52,2646.25,1964.483333,1041.316667
RPL27,646.8427494,497.5763184,426.7146009,364.676411,349.7594601,152.2744291,297.9816129,517.9088727,501.4484683,430.5738663,387.6764962,959.6004797,1444.373061,562.6594919,411.0580322,683.1826292,608.1929818,606.7778731,557.7602724,472.4269069,434.0885774,214.760926,388.1714845,562.6140857,271.4071906,473.8184084,319.9281586,446.7183035,733.9397598,418.2825582,605.955589,588.9719587,287.4714442,356.4124279,675.8469798,270.181772,702.0431232,610.702877,667.424629,289.0157496,608.1176557,361.3289973,995.9775676,530.315198,452.9219856,555.7088132,512.6718014,376.3154291,465.5707133,542.4970397,444.326935,623.4113124,631.0410299,469.9288689,425.6007411,612.1726366,209.0406293,689.5641796,797.3171681,509.5912723,340.7446512,448.900662,0.0,591.6460318,353.8656609,425.7476161,750.5840192,311.1719919,223.7460006,460.2197621,813.6169515,615.1640892,1027.92,1266.08,1022.22,522.5,1254.65,610.21,1016.03,846.77,1080.89,1150.05,1651.26,1628.51,930.32,2781.2,2292.07,2391.44,2391.5,1526.345,1663.86,1927.033333,1416.055,1868.71,2045.04,4265.755,1679.143333,545.9553333
RPL27A,115.5071084,55.78362053,60.85770335,39.68019301,55.4778049,29.80126814,54.11708386,95.24005631,75.02623224,74.14415831,90.6071572,361.0318739,228.3842038,100.8843762,59.39898182,152.110739,45.69140664,70.77066084,88.78189123,108.2783825,119.6687781,36.03460256,59.34635583,74.06567028,53.03238544,47.70287984,52.91947387,78.0191087,73.56678027,57.26328941,101.3570322,116.6603261,37.8543201,54.45292658,120.9498617,80.5499384,96.31695194,119.4704334,114.3541481,71.47058817,146.0014756,59.9397827,129.2754193,123.4109077,55.94261587,116.4318335,79.06637637,84.80892649,105.1230442,151.7960704,89.31630103,152.0947207,105.9025429,86.58797398,74.25323483,75.46555523,46.77444004,108.0409446,84.84463892,127.6213239,44.63214008,76.10981457,0.336830534,45.79603617,123.2360459,66.79831693,77.82038642,47.99969464,35.13687069,80.0408952,118.0495718,129.0919628,1837.24,3252.94,1850.58,886.91,1567.8,2277.48,1722.42,1346.33,1406.17,1550.67,2667.23,1558.79,1529.13,2368.62,155.1985,204.9305,157.6195,180.944,195.82,178.6876667,179.232,276.9205,239.6935,352.9865,343.456,68.3791
RPS15A,462.283049,250.1514326,321.6790637,207.0307914,228.0217556,159.5612007,273.3039244,299.8697216,318.0019421,285.6883079,390.8480365,878.2963936,1035.390141,396.2844199,261.8584665,495.7491141,226.4438231,251.3122335,547.4804055,245.2596195,380.2587315,100.2722262,281.9772794,363.0420471,167.1397621,236.6802164,228.4547996,558.1749696,448.1040928,213.6849957,356.7692993,560.5136335,116.5462233,176.2804896,386.3338515,135.4622465,403.7107387,466.037978,411.2151276,209.0418076,481.6251649,192.2631193,518.113058,217.5060181,435.9583454,438.1546551,323.1675198,328.1735278,380.0668616,550.8845737,413.0761001,453.5607381,503.6702493,368.1954065,294.3303641,297.9604886,159.6078604,422.8438324,588.9273901,368.0211307,184.2438611,298.7579783,3.026512296,252.6055299,436.454586,284.2885018,472.7185596,154.5286659,119.4161778,273.9284993,526.6619075,500.7098617,1086.39,1156.57,1081.41,518.58,1137.98,1049.68,936.66,855.11,954.99,1223.62,1683.07,1163.85,1113.85,3618.96,1366.265,1535.135,2085.005,1670.3,934.929,1373.896667,1101.965,3127.94,1446.97,4667.785,1460.093333,440.5586667
RPS6,887.8760125,616.1591921,566.6319544,282.7976787,529.5066118,570.5564926,384.4888793,572.2915294,668.7250134,500.0349303,477.9590512,1944.118259,2434.239342,1644.242985,650.3506248,1320.147152,475.4912641,1084.857634,563.262753,825.0129931,532.8977247,409.5929489,567.6685608,773.1073155,584.3345424,400.4046064,280.2585439,754.1758993,820.9495911,500.7690912,883.0655962,1271.422042,388.9184766,635.8273152,606.0723237,538.1374594,1181.024058,848.2095342,917.8925038,484.0156298,1088.394744,270.6725117,858.3617886,587.2300675,663.9574439,574.3415906,904.0444762,651.4603685,702.3784817,802.9852918,832.672031,622.2852201,1072.66425,701.0946835,710.7130727,425.0315076,359.6473564,738.603207,658.935855,590.4662817,311.6119797,429.356328,3.964767616,1127.856629,1047.643398,863.6865296,718.2364775,432.7748011,300.268345,501.8149808,1304.937966,808.991818,889.68,1665.54,1266.69,939.79,2122.24,1170.39,1142.21,1381.06,1002.78,1320.3,2316.55,1118.24,1044.55,2220.84,3608.785,1691.405,2053.84,2191.19,894.3505,2213.936667,960.467,1844.445,1237.52,4187.265,2443.82,756.819
RPS14,373.6358744,134.6426443,118.4444633,156.424553,134.5000511,76.68238944,96.34890486,193.5733672,112.7656889,162.0550249,130.8576992,760.7636941,461.942662,152.5861596,75.72578476,269.3012703,174.2058336,133.5288412,245.5866385,130.3293916,194.1806161,57.76845625,87.8915251,146.2730074,61.73150186,106.0361441,52.33370412,164.6473797,127.3666304,104.7494851,159.6776654,150.7835688,53.20464978,109.661305,133.3993059,89.42034787,151.3481289,214.3300291,174.4559686,81.37023828,289.6700372,68.1714746,168.8289627,153.4775067,183.5851562,240.2858791,106.4662134,117.2316694,113.1503576,117.5773629,133.8456227,188.3691253,189.8625629,166.3596989,135.2592236,183.7215055,79.17699275,181.8345144,218.8060429,156.9031881,148.7653149,134.8960848,1.175533746,128.7155304,154.5462365,184.764247,248.8359058,79.02982342,77.37756533,140.7763631,333.9150703,180.675131,1102.27,1757.5,1080.22,528.06,1049.59,1176.38,902.5,595.39,722.43,838.47,2095.09,1065.56,792.25,3087.23,1431.16,1077.0,2163.38,1445.28,1610.835,1666.96,1127.405,1605.365,1859.24,4030.48,2157.936667,852.571
SERPINE2,285.1017358,433.86728,764.9872308,1225.534012,334.9012548,208.2258225,980.7244276,135.5358981,235.5159016,18.697662,158.9308132,21.13506797,210.0129384,724.8539652,186.4210737,39.82788733,348.2406637,426.370624,237.482947,116.6869017,102.8670954,115.1854333,200.8145272,241.2063553,263.7076572,166.0146072,1145.542545,260.9434481,71.66335369,86.48699512,108.4294759,88.94734382,86.90623802,600.4215951,176.2743131,283.6447662,370.6558385,300.8942002,318.3368103,716.2055451,747.8799013,519.8792518,760.6575337,265.133506,1140.716446,245.4446188,294.9326835,308.1470691,361.5634051,415.0825603,77.91824309,416.0988532,126.8959435,31.45553423,20.301893,336.0001847,259.0759742,703.570475,269.6254419,58.99247906,154.1890702,382.5510843,1.010698756,155.7347785,518.0334409,534.719114,1322.258196,90.37119842,135.1449384,32.89601786,3.984549529,189.4765387,102.91,22.25,334.48,183.2,653.27,262.06,1474.65,225.56,147.0,544.71,316.56,1958.28,970.69,268.07,541.906,560.269,3481.31,1045.545,757.419,677.0606667,678.245,2526.775,652.9805,578.7555,1139.263333,1103.506667
